Name,Province,Climate_ID,Station_ID,Latitude,Longitude,Elevation
SIMCOE,ONTARIO,6137730,4692,42.85,-80.27,240.5
SIMCOE_(AUT),ONTARIO,6137732,7793,42.85,-80.27,240.5
SIMCOE,ONTARIO,6137735,4693,42.87,-80.33,222.5
SMITHVILLE,ONTARIO,6137838,4694,43.1,-79.55,190.5
SMITHVILLE,ONTARIO,6137839,28037,43.09,-79.55,183.5
SOUTHEAST_SHOAL_(AUT),ONTARIO,6137937,9032,41.83,-82.47,195.3
SPARTA,ONTARIO,6137968,4695,42.75,-81.08,228.6
SPRINGFORD,ONTARIO,6137979,4696,42.92,-80.67,248
TALBOTVILLE,ONTARIO,6138202,4697,42.8,-81.25,234.7
THOROLD,ONTARIO,6138259,27337,43.12,-79.2,173
TILLSONBURG,ONTARIO,6138267,4698,42.85,-80.75,236.2
TILLSONBURG_NORTH,ONTARIO,6138269,27488,42.86,-80.74,235
TILLSONBURG_WWTP,ONTARIO,6138270,4699,42.86,-80.72,213.4
VANESSA,ONTARIO,6139131,4700,42.97,-80.4,239.3
VINELAND,ONTARIO,6139141,6907,43.15,-79.42,110
VINELAND_BALLS_FALLS,ONTARIO,6139142,4701,43.13,-79.38,144.8
VINELAND_RITTENHOUSE,ONTARIO,6139143,4702,43.17,-79.42,94.5
VINELAND_STATION,ONTARIO,6139145,4703,43.18,-79.4,79.2
VINELAND_STATION_AUTOMATIC_CLIMATE_STATION,ONTARIO,6139146,4704,43.18,-79.4,79.2
VINELAND_STATION_RCS,ONTARIO,6139148,31367,43.18,-79.4,79.2
VIRGIL_BRIGHTS,ONTARIO,6139149,4705,43.2,-79.15,99.1
WALLACEBURG,ONTARIO,6139265,4706,42.58,-82.4,176.8
WALLACETOWN,ONTARIO,6139270,4707,42.63,-81.45,213.4
WALSINGHAM_SANTO,ONTARIO,6139272,4708,42.67,-80.6,205.7
WARDSVILLE,ONTARIO,6139287,4709,42.6,-81.77,213.4
WATERFORD,ONTARIO,6139355,4710,42.97,-80.28,232
WATERFORD,ONTARIO,6139356,4711,42.88,-80.23,222.5
WELLAND,ONTARIO,6139445,4712,42.99,-79.26,175.3
WELLAND_CHOW,ONTARIO,6139447,4713,42.93,-79.25,175.3
WELLAND-PELHAM,ONTARIO,6139449,44283,42.97,-79.33,178
WILSONVILLE,ONTARIO,6139514,4714,43,-80.32,248.4
WINDSOR_RIVERSIDE,ONTARIO,6139520,4715,42.33,-82.93,188.4
WINDSOR_A,ONTARIO,6139525,4716,42.28,-82.96,189.6
WINDSOR_A,ONTARIO,6139527,52838,42.28,-82.96,189.6
WINDSOR_A,ONTARIO,6139530,54738,42.28,-82.96,189.6
WINDSOR_FORD_PLANT,ONTARIO,6139533,4717,42.33,-83.02,174.7
WINDSOR_SOUTH,ONTARIO,6139535,4718,42.3,-83.03,182.9
WINDSOR_UNIVERSITY,ONTARIO,6139538,4719,42.3,-83.07,179.8
WINONA,ONTARIO,6139556,4720,43.22,-79.63,83.8
WOODSLEE_CDA,ONTARIO,6139600,4721,42.22,-82.73,182.9
WOODSLEE_CDA_AUTOMATIC_CLIMATE_STATION,ONTARIO,6139602,4722,42.22,-82.73,182.9
HARROW_AUTOMATIC_CLIMATE_STATION,ONTARIO,613CC60,6906,42.03,-82.9,190.5
PORT_COLBORNE_(AUT),ONTARIO,613F606,9005,42.87,-79.25,183.5
POINT_PELEE,ONTARIO,613FN58,4606,41.95,-82.52,176.8
ERIEAU_(AUT),ONTARIO,613KLLM,9006,42.25,-81.9,178
NIAGARA_ON_THE_LAKE_GOLF,ONTARIO,613N001,27206,43.25,-79.07,255
POINT_PELEE_CS,ONTARIO,613P001,27533,41.95,-82.52,176.8
HARROW_TST,ONTARIO,613ZZZZ,31147,42.03,-82.9,191
ACTON_MONITOR_STN,ONTARIO,6140041,4728,43.65,-80.05,411.5
AILSA_CRAIG,ONTARIO,6140091,4729,43.15,-81.53,228.6
APPS_MILL,ONTARIO,6140286,4730,43.13,-80.38,230.1
ARTHUR,ONTARIO,6140348,4731,43.82,-80.57,452
AYR,ONTARIO,6140437,4732,43.28,-80.45,289.6
BLUE_SPRINGS_CREEK,ONTARIO,6140818,4733,43.63,-80.12,373.4
BRANTFORD,ONTARIO,6140941,4734,43.13,-80.27,205.7
BRANTFORD_AIRPORT,ONTARIO,6140942,53378,43.14,-80.33,245.5
BRANTFORD_BRANT_PARK,ONTARIO,6140948,4735,43.15,-80.3,213.4
BRANTFORD_MORELL,ONTARIO,6140951,4736,43.15,-80.28,198.1
BRANTFORD_MOE,ONTARIO,6140954,4737,43.13,-80.23,196
BLUE_CORWHIN,ONTARIO,6140Q17,4727,43.53,-80.12,350.5
BLUE_ROCKWOOD,ONTARIO,6140QAG,4725,43.58,-80.12,350.5
BLUE_SCOUT,ONTARIO,6140QJ7,4726,43.62,-80.08,342.9
BURFORD,ONTARIO,6141040,4738,43.1,-80.43,259.1
CAMBRIDGE_GALT_MOE,ONTARIO,6141095,4739,43.33,-80.32,268.2
CAMBRIDGE-STEWART,ONTARIO,6141100,4740,43.35,-80.3,289
CANNING,ONTARIO,6141169,4741,43.18,-80.45,259.1
CATHCART,ONTARIO,6141268,4742,43.12,-80.57,269.7
CLIFFORD,ONTARIO,6141602,4743,43.97,-80.97,373.4
COLDSTREAM,ONTARIO,6141763,4744,43.02,-81.5,
CONESTOGO,ONTARIO,6141843,4745,43.55,-80.52,
CROMARTY,ONTARIO,6141919,4746,43.42,-81.33,327.7
CULLODEN_EASEY,ONTARIO,6141933,4747,42.89,-80.85,280
DAMASCUS,ONTARIO,6141966,4748,43.92,-80.48,487.7
DOON,ONTARIO,6142065,4749,43.4,-80.45,312.4
DORCHESTER,ONTARIO,6142066,4750,43,-81.03,271.3
DRUMBO,ONTARIO,6142110,4751,43.23,-80.55,304.8
DRUMBO_HARRINGTON,ONTARIO,6142113,4752,43.23,-80.52,281.9
EGREMONT,ONTARIO,6142252,4753,44,-80.67,442.3
ELMIRA,ONTARIO,6142275,4754,43.6,-80.53,350.5
ELORA,ONTARIO,6142284,4755,43.68,-80.4,388.3
ELORA_RESEARCH_STN,ONTARIO,6142285,4756,43.65,-80.42,376.4
ELORA_RCS,ONTARIO,6142286,41983,43.65,-80.42,376.4
EMBRO_INNES,ONTARIO,6142295,4757,43.25,-80.93,358.1
FALKLAND,ONTARIO,6142373,4758,43.13,-80.45,262.1
FERGUS,ONTARIO,6142398,4759,43.7,-80.38,
FERGUS_SHAND_DAM,ONTARIO,6142400,4760,43.73,-80.33,417.6
FERGUS_MOE,ONTARIO,6142402,4761,43.7,-80.38,396.2
FOLDENS,ONTARIO,6142420,4762,43.02,-80.78,328
FULLARTON,ONTARIO,6142627,4763,43.38,-81.2,335.3
GLANWORTH_CFPL,ONTARIO,6142798,4764,42.88,-81.2,280.1
GLEN_ALLAN,ONTARIO,6142803,4765,43.68,-80.71,400
GLENCOE,ONTARIO,6142819,4766,42.7,-81.7,221
GRAND_VALLEY,ONTARIO,6142990,4768,43.88,-80.35,470.3
GRAND_VALLEY_WPCP,ONTARIO,6142991,4769,43.88,-80.33,464.8
GRANTON,ONTARIO,6142993,4770,43.2,-81.33,315.5
GRANTON,ONTARIO,6142994,4771,43.23,-81.32,298.7
GRAND_BEND_RES_STN_5,ONTARIO,61429HQ,4767,43.22,-81.47,262.1
GUELPH_ARBORETUM,ONTARIO,6143069,4772,43.55,-80.22,327.7
GUELPH_OAC,ONTARIO,6143083,4774,43.52,-80.23,333.8
GUELPH_TURFGRASS,ONTARIO,6143089,45407,43.55,-80.22,325
GUELPH_OAC_PHYSICS_DEPT,ONTARIO,614308C,4773,43.55,-80.27,340.5
GUELPH_TURFGRASS_CS,ONTARIO,6143090,27545,43.55,-80.22,325
GUELPH_TURFGRASS_INSTITUTE,ONTARIO,6143092,55299,43.54,-80.22,334.55
HARLEY,ONTARIO,6143355,4775,43.07,-80.48,259.1
HAYSVILLE,ONTARIO,6143395,4776,43.35,-80.63,320
HILLSBURGH,ONTARIO,6143465,4777,43.77,-80.17,427
ILDERTON,ONTARIO,6143720,4778,43.12,-81.38,284.4
ILDERTON_BEAR_CREEK,ONTARIO,6143722,4779,43.05,-81.43,266.7
INGERSOLL,ONTARIO,6143780,4780,43.05,-80.88,266.7
JAMESTOWN,ONTARIO,6143905,44787,43.8,-81.18,319
KITCHENER,ONTARIO,6144232,4781,43.43,-80.5,342.9
KITCHENER/WATERLOO,ONTARIO,6144239,48569,43.46,-80.38,321.6
KITCHENER_CITY_ENG_1,ONTARIO,6144240,4782,43.45,-80.48,320
KITCHENER_CITY_ENG_2,ONTARIO,6144241,4783,43.45,-80.48,320
KITCHENER_OWRC,ONTARIO,6144245,4784,43.4,-80.43,281.9
KOMOKA,ONTARIO,6144261,4785,42.95,-81.45,240.8
LISTOWEL,ONTARIO,6144442,4786,43.75,-80.97,381
LISTOWEL_ONT_HYDRO,ONTARIO,6144444,4787,43.72,-80.95,390
LONDON,ONTARIO,6144470,4788,42.98,-81.2,246.3
LONDON_A,ONTARIO,6144473,50093,43.03,-81.15,278
LONDON_INT'L_AIRPORT,ONTARIO,6144475,4789,43.03,-81.15,278
LONDON_CS,ONTARIO,6144478,10999,43.03,-81.15,278
LONDON_LAMBETH_A,ONTARIO,6144481,4790,42.98,-81.22,246.3
LONDON_NW,ONTARIO,6144483,28071,43.03,-81.37,277
LONDON_SHARON_DRIVE,ONTARIO,6144500,4791,43.03,-81.28,274.3
LONDON_SOUTH,ONTARIO,6144505,4792,42.98,-81.22,246.3
LUCAN,ONTARIO,6144665,4793,43.18,-81.42,297.2
LUTHER_DAM,ONTARIO,6144715,4794,43.97,-80.4,483.1
METCALFE,ONTARIO,6145064,4795,42.9,-81.7,213.4
MILLERS_LAKE,ONTARIO,6145160,4796,43.28,-80.38,304.8
MITCHELL,ONTARIO,6145239,4797,43.47,-81.18,335.3
MONKTON,ONTARIO,6145258,26770,43.67,-81.03,360
MONTICELLO,ONTARIO,6145267,4798,43.97,-80.4,481.6
MORRISTON,ONTARIO,6145495,4799,43.47,-80.12,304.8
MOSSLEY,ONTARIO,6145497,4800,42.92,-80.97,274.3
MOUNT_BRYDGES,ONTARIO,6145499,4801,42.9,-81.55,238.4
MOUNT_FOREST,ONTARIO,6145502,27207,43.97,-80.75,404
MOUNT_FOREST,ONTARIO,6145503,4802,43.98,-80.75,414.5
MOUNT_FOREST_(AUT),ONTARIO,6145504,7844,43.98,-80.75,414.5
MOUNTSBERG,ONTARIO,6145516,4803,43.47,-80.03,304.8
MUIR,ONTARIO,6145520,4804,43.1,-80.58,
NEWTON,ONTARIO,6145621,4805,43.58,-80.88,373.4
OXFORD_CENTRE,ONTARIO,6146166,4806,43.1,-80.68,297.2
PARIS,ONTARIO,6146240,4807,43.18,-80.45,266.7
PARKHILL,ONTARIO,6146248,4808,43.17,-81.7,201.8
POPLAR_MILLS,ONTARIO,6146563,4809,43.15,-81.2,297.2
PRESTON,ONTARIO,6146711,4810,43.4,-80.42,291.1
PRESTON_WPCP,ONTARIO,6146714,4811,43.38,-80.35,272.8
PRIMROSE_WRAY,ONTARIO,6146723,4812,44.07,-80.1,464.8
PRINCETON,ONTARIO,6146728,4813,43.22,-80.63,285
PROSPECT_HILL,ONTARIO,6146745,4814,43.22,-81.23,312.4
REDICKVILLE,ONTARIO,6146939,4815,44.23,-80.22,525.8
ROSEVILLE,ONTARIO,6147188,4816,43.35,-80.47,328
RUSKVIEW,ONTARIO,6147229,4817,44.23,-80.13,472.4
ST_GEORGE,ONTARIO,6147314,4818,43.23,-80.2,220.1
ST_MARYS,ONTARIO,6147340,4819,43.25,-81.18,317
SALEM,ONTARIO,6147410,27530,43.71,-80.47,430
SCOTLAND,ONTARIO,6147664,4820,43,-80.43,247
SHELBURNE_WPCP,ONTARIO,6147693,4821,44.08,-80.18,484.9
STRATFORD,ONTARIO,6148100,4822,43.38,-81,363
STRATFORD_WWTP,ONTARIO,6148105,4823,43.37,-81,345
STRATHBURN,ONTARIO,6148115,4824,42.72,-81.68,214.9
STRATHROY,ONTARIO,6148120,4825,42.95,-81.65,228.6
STRATHROY-MULLIFARRY,ONTARIO,6148122,27647,42.98,-81.64,243
TAVISTOCK,ONTARIO,6148212,4826,43.32,-80.83,343.2
THAMESFORD,ONTARIO,6148233,4827,43.07,-81,289.6
VIOLET_HILL,ONTARIO,6149148,4828,44.07,-80.07,434.3
WALDEMAR,ONTARIO,6149205,4829,43.88,-80.28,449.6
WATERLOO_FIRE_HALL,ONTARIO,6149380,4830,43.47,-80.52,317
WATERLOO_WPCP,ONTARIO,6149386,4831,43.48,-80.52,327.7
WATERLOO_WELLINGTON_A,ONTARIO,6149387,4832,43.45,-80.38,317
REGION_OF_WATERLOO_INT'L_AIRPORT,ONTARIO,6149388,32008,43.46,-80.38,321.26
WATERLOO_WELLINGTON_2,ONTARIO,6149389,42424,43.45,-80.38,313.6
WESTMINSTER,ONTARIO,6149454,4833,42.93,-81.28,266.7
WESTMINSTER_TWP_WPCP,ONTARIO,6149455,4834,42.92,-81.22,259.1
WOODSTOCK,ONTARIO,6149625,4835,43.14,-80.77,281.9
WOODSTOCK_GOLF_COURSE,ONTARIO,6149630,4836,43.2,-80.78,317
WOODSTOCK_WATERWORKS,ONTARIO,6149645,4837,43.13,-80.77,283.2
ELORA_AUTOMATIC_CLIMATE_STATION,ONTARIO,614B2H4,4723,43.65,-80.42,376.4
HARRISTON,ONTARIO,614CCNR,6908,43.9,-80.8,401
NILESTOWN,ONTARIO,614N003,27322,42.98,-81.08,265
NEWTON,ONTARIO,614NFK0,4724,43.58,-80.9,382
ACTON_BEARDMORE,ONTARIO,6150039,4849,43.63,-80.03,320
ALBERTON,ONTARIO,6150060,26775,43.18,-80.05,215
ALBION,ONTARIO,6150100,4850,43.93,-79.83,274.3
ALBION_FIELD_CENTRE,ONTARIO,6150103,4851,43.92,-79.83,281.9
ALDERSHOT,ONTARIO,6150135,4852,43.32,-79.87,144.8
ALLOA,ONTARIO,6150224,4853,43.72,-79.87,262.1
ALTON,ONTARIO,6150243,4854,43.85,-80.08,401.4
AURORA,ONTARIO,6150395,4855,43.95,-79.4,270.1
AURORA_MOE,ONTARIO,6150396,4856,44.02,-79.47,259.1
AURORA_PAYMENT,ONTARIO,6150397,4857,43.98,-79.47,281.9
AURORA_NE,ONTARIO,6150398,41803,44.02,-79.45,260
BALLANTRAE,ONTARIO,6150460,4858,44.05,-79.3,327.7
BELLEVILLE,ONTARIO,6150689,4859,44.15,-77.39,76.2
BELLEVILLE_QUINTE,ONTARIO,6150690,55238,44.16,-77.44,96.28
BELLEVILLE_OWRC,ONTARIO,6150700,4860,44.17,-77.37,77.7
BELLEVILLE_PAR_LAB,ONTARIO,6150717,4861,44.17,-77.35,88.4
BLACKSTOCK,ONTARIO,6150790,31048,44.1,-78.83,291
BLOOMFIELD,ONTARIO,6150815,4862,43.98,-77.22,91.4
BLOOMFIELD_WEST,ONTARIO,6150816,4863,43.98,-77.25,90
BOLTON_SPS,ONTARIO,6150825,4864,43.88,-79.73,213.1
BOWMANVILLE,ONTARIO,6150829,4865,43.92,-78.65,121.9
BOWMANVILLE_MOSTERT,ONTARIO,6150830,4866,43.92,-78.67,99.1
BRADFORD,ONTARIO,6150857,4867,44.1,-79.5,220.7
BRADFORD_2,ONTARIO,6150858,4868,44.12,-79.53,221
BRADFORD_HIGH_SCHOOL,ONTARIO,6150860,4869,44.12,-79.5,251.5
BRADFORD_MUCK_RESEARCH,ONTARIO,6150863,4870,44.03,-79.6,221
BRADFORD_OAC,ONTARIO,6150865,4871,44.1,-79.6,243.8
BRADFORD_ODA,ONTARIO,6150866,4872,44.12,-79.55,221
BRADFORD_SPRINGDALE,ONTARIO,6150867,4873,44.03,-79.62,221
BRAMALEA,ONTARIO,6150898,4874,43.68,-79.72,205.7
BRAMPTON,ONTARIO,6150913,4875,43.7,-79.77,221
BRAMPTON_AIRPORT,ONTARIO,6150914,6953,43.77,-79.88,274.3
BRAMPTON_MOE,ONTARIO,6150916,4876,43.67,-79.7,182.9
BRIGHTON,ONTARIO,6150961,4878,44.07,-77.73,92.7
BRODDYTOWN,ONTARIO,6150997,4879,43.62,-79.6,144.8
BLUE_ACTON,ONTARIO,6150HA7,4848,43.6,-80.05,365.8
BROUGHAM,ONTARIO,6151000,4880,43.92,-79.12,198.1
BURKETON_MCLAUGHLIN,ONTARIO,6151042,4881,44.03,-78.8,312.4
BURLINGTON,ONTARIO,6151053,4882,43.35,-79.8,105.2
BURLINGTON_DRURY_LANE,ONTARIO,6151055,4883,43.33,-79.8,91.4
BURLINGTON_ELIZABETH_GDN,ONTARIO,6151057,4884,43.37,-79.73,83.8
BURLINGTON_FIRE_HQ'S,ONTARIO,6151059,4885,43.35,-79.82,114.3
BURLINGTON_PIERS_(AUT),ONTARIO,6151061,7868,43.3,-79.8,77.4
BURLINGTON_SKYWAY,ONTARIO,6151063,4886,43.32,-79.8,76.2
BURLINGTON_TS,ONTARIO,6151064,4887,43.33,-79.83,99.1
BURNHAMTHORPE,ONTARIO,6151065,4888,43.62,-79.6,144.8
CALEDON,ONTARIO,6151079,4889,43.87,-79.93,384
CALEDON_NORTH,ONTARIO,6151080,27485,43.93,-79.95,406
CALEDON_VILLAGE,ONTARIO,6151082,11008,43.85,-80,423
CAMBORNE,ONTARIO,6151090,6910,44.05,-78.22,175.3
CAMPBELLCROFT,ONTARIO,6151135,4890,44.1,-78.38,198.1
CAMPBELLCROFT_GANARASKA,ONTARIO,6151136,4891,44.07,-78.5,259.1
CAMPBELLFORD,ONTARIO,6151137,4892,44.3,-77.8,146.3
CAMPBELLS_CROSS,ONTARIO,6151140,4893,43.8,-79.87,281.9
CAMPBELLVILLE,ONTARIO,6151141,4894,43.47,-79.93,259.1
CASTLETON,ONTARIO,6151264,4895,44.12,-77.88,167.6
CEDAR_VALLEY,ONTARIO,6151272,4896,44.07,-79.37,283.5
CENTRETON,ONTARIO,6151307,4897,44.08,-78.07,244
CENTREVILLE,ONTARIO,6151309,4898,44.4,-76.91,150
CHELTENHAM,ONTARIO,6151486,4899,43.75,-79.93,281.9
CHRISTIE_CONSERVATION,ONTARIO,6151512,4901,43.28,-80.02,251.5
CLAREMONT,ONTARIO,6151545,4902,43.95,-79.07,175.3
CLARKSON,ONTARIO,6151548,4903,43.52,-79.62,93
CLAREMONT_FIELD_CENTRE,ONTARIO,61515DE,4900,43.95,-79.08,182.9
COBOURG_(AUT),ONTARIO,6151684,7870,43.95,-78.17,77.7
COBOURG,ONTARIO,6151685,4904,43.97,-78.17,78.6
COBOURG_STP,ONTARIO,6151689,4905,43.97,-78.18,79.2
COBOURG_2,ONTARIO,6151690,4906,43.95,-78.15,83.8
CODRINGTON,ONTARIO,6151725,4907,44.17,-77.8,144.8
COLBORNE,ONTARIO,6151745,6954,44,-77.88,105
COLD_CREEK,ONTARIO,6151750,4908,43.92,-79.7,251
COOKSVILLE,ONTARIO,6151860,4909,43.57,-79.55,91.4
COPETOWN,ONTARIO,6151866,4910,43.25,-80.12,228.6
CREWSONS_CORNERS,ONTARIO,6151915,4912,43.62,-80.1,358.1
CROYDON,ONTARIO,6151921,4913,44.57,-77,
CRESSY,ONTARIO,61519JM,4911,44.1,-76.85,83.8
DESERONTO,ONTARIO,6152007,4914,44.18,-77.07,80.5
DRUMQUIN,ONTARIO,6152114,4915,43.55,-79.77,182.9
EDGELEY,ONTARIO,6152235,4916,43.78,-79.55,167.6
ERINDALE,ONTARIO,6152335,4917,43.57,-79.65,140.2
FRANKFORD_MOE,ONTARIO,6152555,4918,44.23,-77.6,114.3
FRENCHMANS_BAY,ONTARIO,6152605,4919,43.82,-79.08,76.2
GALT_OSMOND,ONTARIO,6152661,4920,43.35,-80.12,269.7
GARDEN_HILL,ONTARIO,6152663,4921,44.03,-78.4,175.3
GEORGETOWN,ONTARIO,6152691,4922,43.65,-79.95,274.3
GEORGETOWN_WWTP,ONTARIO,6152695,4923,43.64,-79.88,221
GLEN_HAFFY_MONO_MILLS,ONTARIO,6152833,4924,43.93,-79.95,434.3
GLENORA_RS,ONTARIO,6152837,4925,44.03,-77.05,129.5
GORES_LANDING,ONTARIO,6152950,4926,44.13,-78.22,190.5
GORES_LANDING,ONTARIO,6152951,4927,44.08,-78.27,260.6
GORMLEY_ARDENLEE,ONTARIO,6152953,4928,43.87,-79.38,198.1
GREEN_RIVER,ONTARIO,6153011,4929,43.9,-79.18,190.5
GREENWOOD_MTRCA,ONTARIO,6153020,4930,43.9,-79.07,128
PA_HALTON_HILLS,ONTARIO,6153170,52498,43.6,-80.06,382.5
HAMILTON,ONTARIO,6153192,4931,43.27,-79.9,92.4
HAMILTON_A,ONTARIO,6153193,49908,43.17,-79.94,237.7
HAMILTON_A,ONTARIO,6153194,4932,43.17,-79.93,237.7
HAMILTON_GAGE_PARK,ONTARIO,6153238,4933,43.23,-79.87,99.1
HAMILTON_MARINE_POLICE,ONTARIO,6153264,4934,43.27,-79.87,76.8
HAMILTON_MUNICIPAL_LAB,ONTARIO,6153290,4935,43.25,-79.77,76.2
HAMILTON_PSYCH_HOSPITAL,ONTARIO,6153298,4936,43.23,-79.9,198.1
HAMILTON_RBG,ONTARIO,6153300,4937,43.28,-79.88,102.1
HAMILTON_RBG_CS,ONTARIO,6153301,27529,43.29,-79.91,102
HANLON,ONTARIO,6153325,4938,43.65,-79.67,175.3
HANNON,ONTARIO,6153328,4939,43.17,-79.83,213.4
HAROLD_WILDWOOD,ONTARIO,6153357,4940,44.38,-77.55,161.5
HAVELOCK,ONTARIO,6153380,52558,44.42,-77.93,217
HEART_LAKE,ONTARIO,6153410,4941,43.73,-79.78,259.1
HOLLAND_LANDING,ONTARIO,6153475,4942,44.1,-79.48,259.1
HOLLAND_MARSH,ONTARIO,6153477,4943,44.12,-79.5,217.9
HORNBY,ONTARIO,6153540,4944,43.55,-79.83,198.1
HORNBY,ONTARIO,6153545,4945,43.57,-79.85,198.1
HORNBY_TRAFALGAR_TS,ONTARIO,6153552,4946,43.53,-79.73,182.9
HUTTONVILLE,ONTARIO,6153676,4947,43.67,-79.82,237.7
IDA,ONTARIO,6153678,4948,44.25,-78.43,251.5
IVANHOE,ONTARIO,6153843,4949,44.38,-77.52,175
JANETVILLE,ONTARIO,6153853,4950,44.22,-78.63,296.9
KALADAR,ONTARIO,6153935,27612,44.65,-77.12,214.7
KING_CITY,ONTARIO,6154130,4951,43.97,-79.52,291.4
KING_CITY_2,ONTARIO,6154131,4952,43.93,-79.52,304.8
KING_CREEK,ONTARIO,6154135,4953,43.9,-79.62,236.2
KING_SMOKE_TREE,ONTARIO,6154142,4954,44.02,-79.52,352
KING_CITY_NORTH,ONTARIO,6154150,54958,43.96,-79.57,361
LAKEPORT,ONTARIO,6154302,4955,43.98,-77.92,89.9
LAKEVIEW_MOE,ONTARIO,6154310,4956,43.57,-79.57,76.2
LESKARD,ONTARIO,6154410,4957,44.02,-78.65,64.9
LONG_BRANCH,ONTARIO,6154520,4958,43.58,-79.55,76.2
LONG_SAULT_IHD,ONTARIO,6154611,4959,44.05,-78.72,342.9
MADOC,ONTARIO,6154779,27618,44.53,-77.48,222
MADOC,ONTARIO,6154780,4960,44.52,-77.47,182.9
MAIN_DUCK_ISLAND,ONTARIO,6154820,4961,43.93,-76.63,75
MAPLE,ONTARIO,6154950,4962,43.87,-79.48,244.1
MAPLE_SHERWOOD_EAST,ONTARIO,6154951,4963,43.85,-79.52,237.7
MARKHAM,ONTARIO,6154987,4964,43.88,-79.25,195.1
MARKHAM_2,ONTARIO,6154988,4965,43.88,-79.27,199.6
MARKHAM_MTRCA,ONTARIO,6154990,4966,43.87,-79.28,167.6
MARKHAM_MOE,ONTARIO,6154992,4967,43.87,-79.25,175.3
MARKHAM_WATERWORKS,ONTARIO,6154994,4968,43.83,-79.35,182.9
MARMORA,ONTARIO,6154995,4969,44.48,-77.7,203.8
MARSH_HILL,ONTARIO,6155000,31009,44.15,-79.07,285
MEYERSBURG,ONTARIO,6155071,4973,44.25,-77.8,125
MIDDLEPORT_TS,ONTARIO,6155097,4974,43.12,-80.03,206
MILFORD,ONTARIO,6155148,4975,43.93,-77.05,103
MILLBROOK,ONTARIO,6155154,4976,44.15,-78.48,274.3
MILLGROVE,ONTARIO,6155183,4977,43.32,-79.97,255.1
MILTON_KELSO,ONTARIO,6155187,4978,43.5,-79.95,243.8
MOBILE_UPPER_AIR_STATION-ONTARIO,ONTARIO,6155200,32513,43.27,-79.78,76.1
MONO_MILLS_THERAFIELD,ONTARIO,6155257,4979,43.97,-79.98,419.1
MORGANSTON,ONTARIO,6155450,4980,44.17,-77.83,175.3
MORVEN_IHD,ONTARIO,6155496,4981,44.25,-76.85,106.7
MOUNTAIN_VIEW,ONTARIO,6155498,4982,44.08,-77.38,79.2
NEWMARKET,ONTARIO,6155616,4983,44.07,-79.43,281.9
NEWMARKET_CHERRYWOOD,ONTARIO,6155617,4984,44.07,-79.47,259.1
NEWMARKET_WPCP,ONTARIO,6155619,4985,44.07,-79.43,245
NOBLETON,ONTARIO,6155680,44263,43.92,-79.6,278
NORVAL,ONTARIO,6155713,4986,43.65,-79.85,228.6
OAK_RIDGES,ONTARIO,6155722,4987,43.97,-79.47,321.6
OAKVILLE,ONTARIO,6155744,4988,43.42,-79.68,83.8
OAKVILLE_STP,ONTARIO,6155746,4989,43.42,-79.68,83.8
OAKVILLE_TWN,ONTARIO,6155750,45667,43.51,-79.69,168
ORANGEVILLE,ONTARIO,6155788,4990,43.92,-80.05,404.8
ORANGEVILLE_MOE,ONTARIO,6155790,4991,43.92,-80.09,411.5
ORLAND,ONTARIO,6155830,4992,44.13,-77.82,144.8
ORONO,ONTARIO,6155854,4993,43.97,-78.62,147.8
WHITBY_MUELLER,ONTARIO,6155870,31008,43.9,-78.9,120
WHITBY_PRINGLE_CREEK,ONTARIO,6155874,27004,43.87,-78.93,82
OSHAWA,ONTARIO,6155875,48649,43.92,-78.88,139.9
OSHAWA,ONTARIO,6155876,4994,43.9,-78.87,112.8
OSHAWA_FIRE_HALL_#3,ONTARIO,6155877,4995,43.93,-78.87,143
OSHAWA_WPCP,ONTARIO,6155878,4996,43.87,-78.83,83.8
MISSISSAUGA,ONTARIO,6155BA0,4970,43.58,-79.62,118
OAKVILLE_GERARD,ONTARIO,6155PD4,4971,43.43,-79.7,92
OAKVILLE_GLEN_ABBEY,ONTARIO,6155PM4,4972,43.45,-79.72,132
PA_ATMOS_BRAMPTON,ONTARIO,6156130,52738,43.79,-79.77,246
PA_ATMOS_CAMPBELLVILLE,ONTARIO,6156131,52740,43.44,-80.01,315
PA_ATMOS_CLAREMONT,ONTARIO,6156132,52737,43.94,-79.08,167
PA_ATMOS_ERIN,ONTARIO,6156133,52735,43.83,-80.12,470
PA_ATMOS_HAMILTON,ONTARIO,6156134,52742,43.19,-79.83,198
PA_ATMOS_MISSISSAUGA,ONTARIO,6156135,52741,43.53,-79.65,141
PA_ATMOS_NORTH_YORK,ONTARIO,6156136,53258,43.75,-79.31,178
PA_ATMOS_NORVAL,ONTARIO,6156137,52739,43.62,-79.84,240
PA_ATMOS_VAUGHAN,ONTARIO,6156138,52736,43.86,-79.54,254
PA_AJAX_COMMUNITY_CENTRE,ONTARIO,6156150,52703,43.87,-79.04,117.5
PA_AJAX_PAO_TAU,ONTARIO,6156152,52705,43.91,-79.06,148.5
PA_AJAX_VILLAGE_CHRYSLER,ONTARIO,6156153,52702,43.84,-79.03,114.5
PA_AJAX_WINTERMERE_SOD,ONTARIO,6156154,52704,43.9,-79.04,124.5
PA_AJAX_WATER_SUPPLY,ONTARIO,6156155,52701,43.82,-79.01,92.5
PA_CALEDON_EQUESTRIAN_PARK,ONTARIO,6156156,52728,43.96,-79.84,301.5
